Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2024.04.24 15:14:21;Buy;0.01;GBPJPY;192.873;0.01;2024.04.26 10:00:00;195.652;-0.08;0.41;17.77
2024.04.24 07:00:23;Buy;0.03;USDJPY;154.858;0.03;2024.04.26 09:57:51;156.347;-0.22;0.96;28.57
2024.04.24 20:08:56;Buy;0.03;EURJPY;165.884;0.03;2024.04.26 07:32:06;167.454;-0.22;0.63;30.16
2024.04.24 20:08:56;Buy;0.03;EURJPY;165.884;0.03;2024.04.26 07:32:06;167.454;-0.22;0.63;30.16
2024.04.24 17:39:12;Buy;0.01;XAUJPY;360868;0.01;2024.04.26 03:30:00;362605;-0.08;-0.11;11.16
2024.04.24 20:28:52;Buy;0.03;USDJPY;155.178;0.03;2024.04.26 00:40:00;155.555;-0.22;0.96;7.27
2024.04.24 20:28:52;Buy;0.02;USDJPY;155.178;0.02;2024.04.26 00:40:00;155.555;-0.14;0.64;4.85
2024.04.25 15:30:12;Buy;0.01;XAUUSD;2331.4;0.01;2024.04.25 16:15:15;2318.84;-0.08;;-12.56
2024.04.23 16:55:21;Buy;0.03;EURJPY;165.61;0.03;2024.04.25 14:00:03;166.818;-0.22;0.63;23.3
2024.04.24 17:39:53;Buy;0.01;XAUUSD;2326.91;0.01;2024.04.25 14:00:02;2328.1;-0.08;-0.99;1.19
2024.04.23 16:55:21;Buy;0.03;EURJPY;165.61;0.03;2024.04.25 14:00:02;166.823;-0.22;0.63;23.39
2024.04.23 10:30:06;Buy;0.02;USDJPY;154.847;0.02;2024.04.25 13:30:02;155.604;-0.14;0.64;9.73
2024.04.24 17:50:16;Buy;0.01;XAUUSD;2328.91;0.01;2024.04.24 23:31:44;2314.98;-0.08;;-13.93
2024.04.23 16:36:02;Buy;0.02;USDJPY;154.868;0.02;2024.04.24 20:00:02;155.115;-0.14;0.16;3.18
2024.04.23 16:36:02;Buy;0.02;USDJPY;154.868;0.02;2024.04.24 20:00:02;155.115;-0.14;0.16;3.18
2024.04.22 20:59:50;Buy;0.02;EURJPY;164.993;0.02;2024.04.24 18:00:03;165.657;-0.14;0.2;8.57
2024.04.22 20:59:49;Buy;0.02;EURJPY;164.993;0.02;2024.04.24 18:00:02;165.656;-0.14;0.2;8.56
2024.04.24 09:02:37;Buy;0.01;XAUUSD;2330.41;0.01;2024.04.24 11:45:10;2316.45;-0.08;;-13.96
2024.04.23 10:30:00;Buy;0.01;GBPJPY;191.398;0.01;2024.04.24 09:30:00;192.792;-0.08;0.1;9
2024.04.22 01:00:27;Buy;0.02;USDJPY;154.662;0.02;2024.04.24 04:00:00;154.797;-0.14;0.32;1.74
2024.04.22 14:14:38;Sell;0.01;GBPJPY;190.595;0.01;2024.04.23 14:30:00;191.76;-0.08;-0.23;-7.53
2024.04.22 08:39:52;Buy;0.01;USDJPY;154.735;0.01;2024.04.23 12:00:03;154.848;-0.08;0.08;0.73
2024.04.22 09:43:49;Sell;0.01;XAUUSD;2361.13;0.01;2024.04.23 12:00:00;2302.91;-0.08;0.21;58.22
2024.04.22 08:39:52;Buy;0.01;USDJPY;154.735;0.01;2024.04.23 12:00:00;154.847;-0.08;0.08;0.72
2024.04.22 09:43:49;Sell;0.01;XAUUSD;2361.13;0.01;2024.04.23 04:53:14;2296.59;-0.08;0.21;64.54
2024.04.19 17:57:52;Buy;0.01;USDJPY;154.628;0.01;2024.04.22 21:00:01;154.816;-0.08;0.08;1.21
2024.04.19 23:37:07;Buy;0.01;USDJPY;154.658;0.01;2024.04.19 23:37:08;154.648;-0.08;;-0.06
2024.04.19 23:22:17;Buy;0.01;USDJPY;154.649;0.01;2024.04.19 23:22:18;154.648;-0.08;;-0.01
2024.04.19 04:12:58;Buy;0.01;XAUUSD;2390.92;0.01;2024.04.19 06:13:16;2390.67;-0.08;;-0.25
2024.04.19 04:38:40;Sell;0.01;USDJPY;154.081;0.01;2024.04.19 04:38:41;154.084;-0.08;;-0.02
2024.04.19 04:31:47;Buy;0.11;XAUJPY;370643;0.11;2024.04.19 04:31:49;370614;-0.78;;-2.07
2024.04.18 13:11:16;Buy;0.01;USDJPY;154.449;0.01;2024.04.18 17:10:52;154.468;-0.08;;0.12
2024.04.15 14:14:27;Buy;0.03;EURJPY;164.125;0.03;2024.04.17 12:00:02;164.454;-0.22;0.32;6.39
2024.04.15 15:45:47;Buy;0.01;GBPJPY;192.394;0.01;2024.04.17 10:00:02;192.68;-0.08;0.21;1.85
2024.04.15 03:11:39;Buy;0.02;USDJPY;153.348;0.02;2024.04.17 06:00:02;154.685;-0.14;0.32;17.29
2024.04.16 18:04:16;Buy;0.01;XAUUSD;2389.27;0.01;2024.04.16 20:21:08;2389.21;-0.08;;-0.06
2024.04.16 09:29:02;Buy;0.01;USDJPY;154.445;0.01;2024.04.16 10:01:25;154.464;-0.08;;0.12
2024.04.12 22:03:04;Buy;0.01;USDJPY;153.237;0.01;2024.04.16 09:32:22;154.582;-0.08;0.16;8.7
2024.04.11 17:26:39;Buy;0.02;USDJPY;153.253;0.02;2024.04.15 20:00:00;154.301;-0.14;0.32;13.58
2024.04.12 12:45:20;Sell;0.01;GBPJPY;191.471;0.01;2024.04.15 05:21:05;191.451;-0.08;-0.23;0.13
2024.04.12 13:21:46;Sell;0.01;GBPJPY;191.465;0.01;2024.04.15 05:21:02;191.446;-0.08;-0.23;0.12
2024.04.15 00:46:21;Sell;0.03;USDJPY;152.959;0.03;2024.04.15 02:30:01;153.269;-0.22;;-6.07
2024.04.12 10:03:05;Buy;0.01;USDJPY;153.328;0.01;2024.04.12 16:07:29;152.6;-0.08;;-4.77
2024.04.12 10:03:05;Buy;0.02;USDJPY;153.328;0.02;2024.04.12 16:07:07;152.665;-0.14;;-8.69
2024.04.12 07:37:37;Sell;0.02;EURJPY;164.117;0.02;2024.04.12 15:37:09;162.865;-0.14;;16.37
2024.04.11 15:15:33;Sell;0.01;EURJPY;164.108;0.01;2024.04.12 15:00:00;163.144;-0.08;-0.14;6.29
2024.04.11 14:57:02;Sell;0.02;EURJPY;164.186;0.02;2024.04.12 13:50:53;163.188;-0.14;-0.29;13.02
2024.04.12 06:50:49;Sell;0.02;EURJPY;164.186;0.02;2024.04.12 13:48:09;163.273;-0.14;;11.91
2024.04.11 20:24:30;Buy;0.01;XAUUSD;2356.37;0.01;2024.04.12 10:58:14;2400.23;-0.08;-0.33;43.86
2024.04.10 20:27:16;Buy;0.03;EURJPY;164.348;0.03;2024.04.12 09:39:01;163.907;-0.22;0.63;-8.63
2024.04.11 06:55:40;Buy;0.01;GBPJPY;191.859;0.01;2024.04.12 09:00:00;192.123;-0.08;0.11;1.72
2024.04.10 20:34:22;Buy;0.01;XAUJPY;358135;0.01;2024.04.12 07:00:00;365288;-0.08;-0.11;46.69
2024.04.12 00:07:51;Buy;0.03;EURJPY;164.425;0.03;2024.04.12 03:59:13;164.106;-0.22;;-6.25
2024.04.10 17:46:02;Buy;0.01;XAUJPY;359037;0.01;2024.04.12 03:30:01;363928;-0.08;-0.11;31.93
2024.04.11 16:35:59;Buy;0.01;XAUUSD;2346.18;0.01;2024.04.11 17:31:16;2334.23;-0.08;;-11.95
2024.04.10 15:30:23;Sell;0.01;EURJPY;164.58;0.01;2024.04.11 15:30:02;164.289;-0.08;-0.43;1.9
2024.04.10 15:45:37;Sell;0.01;GBPJPY;191.541;0.01;2024.04.11 11:04:04;192.439;-0.08;-0.7;-5.86
2024.04.10 15:30:05;Buy;0.02;USDJPY;151.982;0.02;2024.04.10 23:43:48;153.243;-0.14;;16.46
2024.04.09 10:00:19;Buy;0.02;USDJPY;151.925;0.02;2024.04.10 23:43:48;153.243;-0.14;0.16;17.2
2024.04.10 15:45:17;Sell;0.01;GBPJPY;192.078;0.01;2024.04.10 23:38:05;192.058;-0.08;;0.13
2024.04.10 11:17:09;Buy;0.01;GBPJPY;192.703;0.01;2024.04.10 19:30:35;191.51;-0.08;;-7.8
2024.04.10 11:19:11;Buy;0.02;USDJPY;151.862;0.02;2024.04.10 18:10:13;152.861;-0.14;;13.07
2024.04.10 01:03:20;Buy;0.02;USDJPY;151.794;0.02;2024.04.10 16:53:47;152.698;-0.14;;11.84
2024.04.09 10:00:07;Buy;0.02;USDJPY;151.922;0.02;2024.04.10 14:00:02;151.836;-0.14;0.16;-1.13
2024.04.08 18:33:03;Buy;0.01;GBPJPY;192.134;0.01;2024.04.10 14:00:02;192.809;-0.08;0.22;4.45
2024.04.09 20:43:30;Buy;0.01;XAUUSD;2348.22;0.01;2024.04.10 12:31:09;2348.08;-0.08;-0.33;-0.14
2024.04.09 10:50:25;Buy;0.01;GBPJPY;192.264;0.01;2024.04.10 09:30:03;192.491;-0.08;0.11;1.5
2024.04.05 16:50:56;Buy;0.01;XAUJPY;348948;0.01;2024.04.10 04:00:03;356818;-0.08;-0.09;51.87
2024.04.08 04:22:41;Buy;0.02;EURJPY;164.392;0.02;2024.04.10 02:00:13;164.789;-0.14;0.22;5.23
2024.04.09 19:10:28;Sell;0.03;USDJPY;151.718;0.03;2024.04.09 21:00:03;151.696;-0.22;;0.44
2024.04.05 16:11:08;Buy;0.03;USDJPY;151.751;0.03;2024.04.09 19:00:03;151.731;-0.22;0.5;-0.4
2024.04.09 16:34:17;Sell;0.03;USDJPY;151.718;0.03;2024.04.09 18:30:03;151.697;-0.22;;0.42
2024.04.08 04:22:41;Buy;0.02;USDJPY;151.811;0.02;2024.04.09 16:00:01;151.772;-0.14;0.16;-0.51
2024.04.09 10:13:14;Buy;0.01;XAUUSD;2348.28;0.01;2024.04.09 15:25:23;2348.48;-0.08;;0.2
2024.04.09 10:13:14;Buy;0.01;XAUUSD;2348.28;0.01;2024.04.09 15:25:23;2348.48;-0.08;;0.2
2024.04.08 05:14:08;Buy;0.01;GBPJPY;191.696;0.01;2024.04.09 08:00:01;192.243;-0.08;0.11;3.6
2024.04.08 03:21:44;Buy;0.01;USDJPY;151.753;0.01;2024.04.09 07:00:01;151.857;-0.08;0.08;0.68
2024.04.08 05:13:54;Buy;0.01;XAUUSD;2329.33;0.01;2024.04.08 15:22:16;2329.49;-0.08;;0.16
2024.04.08 05:13:54;Buy;0.01;XAUUSD;2329.33;0.01;2024.04.08 15:22:16;2329.49;-0.08;;0.16
2024.04.05 17:13:04;Buy;0.01;XAUUSD;2304.07;0.01;2024.04.08 01:19:04;2304.13;-0.08;-0.33;0.06
2024.04.05 17:13:04;Buy;0.01;XAUUSD;2304.07;0.01;2024.04.08 01:19:04;2304.13;-0.08;-0.33;0.06
2024.04.04 21:20:56;Buy;0.01;XAUUSD;2302.48;0.01;2024.04.05 18:00:00;2317.72;-0.08;-0.33;15.24
2024.04.05 15:30:01;Buy;0.02;EURJPY;164.075;0.02;2024.04.05 15:30:22;163.824;-0.14;;-3.31
2024.04.04 21:54:51;Sell;0.02;USDJPY;151.352;0.02;2024.04.05 10:30:12;151.333;-0.14;-0.34;0.25
2024.04.04 22:38:50;Sell;0.01;XAUUSD;2286.18;0.01;2024.04.05 10:28:30;2286.02;-0.08;0.21;0.16
2024.04.04 21:20:56;Buy;0.01;XAUUSD;2302.48;0.01;2024.04.04 22:02:13;2292.38;-0.08;;-10.1
2024.04.03 10:09:01;Buy;0.01;USDJPY;151.713;0.01;2024.04.04 21:55:19;151.173;-0.08;0.25;-3.57
2024.04.03 12:05:38;Buy;0.02;USDJPY;151.783;0.02;2024.04.04 21:54:54;151.332;-0.14;0.49;-5.96
2024.04.04 16:30:15;Sell;0.04;USDJPY;151.561;0.04;2024.04.04 18:30:00;151.678;-0.28;;-3.09
2024.04.03 12:07:06;Buy;0.02;USDJPY;151.802;0.02;2024.04.04 16:00:05;151.633;-0.14;0.49;-2.23
2024.04.03 18:28:29;Buy;0.01;XAUUSD;2286.9;0.01;2024.04.04 15:00:00;2289.6;-0.08;-0.99;2.7
2024.04.03 17:01:38;Buy;0.01;XAUUSD;2283.77;0.01;2024.04.04 14:00:00;2294.54;-0.08;-0.99;10.77
2024.04.03 10:02:36;Buy;0.02;USDJPY;151.705;0.02;2024.04.04 14:00:00;151.702;-0.14;0.49;-0.04
2024.04.03 06:23:41;Buy;0.02;GBPJPY;190.666;0.02;2024.04.03 20:53:38;191.891;-0.14;;16.15
2024.04.03 00:06:47;Buy;0.03;EURJPY;163.249;0.03;2024.04.03 17:57:56;164.31;-0.22;;20.97
2024.04.02 11:06:16;Buy;0.01;XAUUSD;2260.6;0.01;2024.04.03 08:00:00;2283.77;-0.08;-0.33;23.17
2024.04.02 04:52:19;Buy;0.02;USDJPY;151.777;0.02;2024.04.03 08:00:00;151.592;-0.14;0.16;-2.44
2024.03.28 13:22:22;Buy;0.01;XAUJPY;333747;0.01;2024.04.03 01:14:05;345629;-0.08;-0.12;78.41
2024.04.01 12:27:26;Buy;0.01;USDJPY;151.377;0.01;2024.04.03 00:40:00;151.535;-0.08;0.16;1.04
2024.04.01 12:16:01;Buy;0.01;USDJPY;151.377;0.01;2024.04.03 00:40:00;151.535;-0.08;0.16;1.04
2024.04.01 17:49:57;Sell;0.01;EURJPY;162.951;0.01;2024.04.02 17:30:00;163.267;-0.08;-0.14;-2.09
2024.04.02 11:04:07;Sell;0.01;EURJPY;162.732;0.01;2024.04.02 17:04:52;163.264;-0.08;;-3.51
2024.04.01 15:16:13;Buy;0.02;USDJPY;151.48;0.02;2024.04.02 17:01:27;151.499;-0.14;0.16;0.25
2024.04.01 18:20:13;Sell;0.01;GBPJPY;190.465;0.01;2024.04.02 16:00:00;190.473;-0.08;-0.24;-0.05
2024.04.02 12:30:45;Buy;0.01;XAUUSD;2264.52;0.01;2024.04.02 15:36:39;2253.45;-0.08;;-11.07
2024.04.01 17:19:51;Sell;0.01;GBPJPY;190.712;0.01;2024.04.02 14:57:50;190.691;-0.08;-0.24;0.14
2024.04.01 17:10:45;Sell;0.01;EURJPY;163.009;0.01;2024.04.02 13:58:08;162.989;-0.08;-0.14;0.13
2024.03.29 09:30:00;Buy;0.01;GBPJPY;191.167;0.01;2024.04.02 04:00:00;190.321;-0.08;0.22;-5.58
2024.03.29 18:30:04;Buy;0.01;GBPJPY;191.19;0.01;2024.04.01 17:30:00;190.749;-0.08;0.11;-2.91
2024.03.28 08:45:41;Buy;0.01;XAUJPY;332575;0.01;2024.04.01 04:01:31;341487;-0.08;-0.06;58.87
2024.03.28 16:20:03;Buy;0.01;USDJPY;151.344;0.01;2024.04.01 04:00:04;151.381;-0.08;0.16;0.24
2024.03.28 05:32:16;Buy;0.01;XAUUSD;2196.15;0.01;2024.04.01 02:30:04;2240.65;-0.08;-0.66;44.5
2024.03.29 02:44:24;Buy;0.01;GBPJPY;191.233;0.01;2024.04.01 01:30:04;191.127;-0.08;0.11;-0.7
2024.03.28 10:53:00;Sell;0.01;EURJPY;163.465;0.01;2024.03.29 10:30:04;163.121;-0.08;-0.14;2.27
2024.03.28 10:53:00;Sell;0.01;EURJPY;163.465;0.01;2024.03.29 10:00:04;163.139;-0.08;-0.14;2.15
2024.03.28 03:51:41;Buy;0.01;USDJPY;151.426;0.01;2024.03.29 07:00:04;151.29;-0.08;0.08;-0.9
2024.03.29 03:55:01;Sell;0.02;USDJPY;151.211;0.02;2024.03.29 05:30:04;151.286;-0.14;;-0.99
2024.03.28 04:00:21;Buy;0.01;GBPJPY;191.146;0.01;2024.03.29 03:00:04;191.114;-0.08;0.11;-0.21
2024.03.27 05:42:46;Buy;0.01;GBPJPY;191.481;0.01;2024.03.29 00:40:05;191.023;-0.08;0.43;-3.03
2024.03.28 08:43:10;Buy;0.01;XAUUSD;2197.85;0.01;2024.03.28 23:49:22;2235.76;-0.08;;37.91
2024.03.27 12:43:42;Buy;0.01;XAUJPY;330655;0.01;2024.03.28 21:30:05;336207;-0.08;-0.08;36.67
2024.03.26 18:52:29;Buy;0.01;USDJPY;151.523;0.01;2024.03.28 21:30:05;151.398;-0.08;0.33;-0.83
2024.03.27 19:00:45;Buy;0.01;EURJPY;163.686;0.01;2024.03.28 12:22:11;163.197;-0.08;0.16;-3.23
2024.03.27 12:01:55;Sell;0.01;EURJPY;163.987;0.01;2024.03.28 12:00:05;163.38;-0.08;-0.44;4.01
2024.03.27 04:20:17;Buy;0.01;USDJPY;151.606;0.01;2024.03.28 08:00:05;151.36;-0.08;0.25;-1.63
2024.03.26 18:53:24;Buy;0.01;USDJPY;151.545;0.01;2024.03.27 22:00:05;151.36;-0.08;0.08;-1.22
2024.03.26 12:13:49;Buy;0.01;XAUJPY;330191;0.01;2024.03.27 21:00:05;331382;-0.08;-0.03;7.87
2024.03.27 12:21:16;Sell;0.01;USDJPY;151.226;0.01;2024.03.27 14:00:05;151.203;-0.08;;0.15
2024.03.26 14:36:28;Buy;0.01;USDJPY;151.368;0.01;2024.03.27 12:02:03;151.364;-0.08;0.08;-0.03
2024.03.26 11:30:15;Buy;0.01;XAUUSD;2177.83;0.01;2024.03.26 18:03:32;2177.93;-0.08;;0.1
2024.03.26 11:30:15;Buy;0.01;XAUUSD;2177.83;0.01;2024.03.26 18:03:32;2177.93;-0.08;;0.1
2024.03.22 04:35:33;Buy;0.01;USDJPY;151.737;0.01;2024.03.26 07:30:05;151.356;-0.08;0.16;-2.52
2024.03.25 16:36:59;Buy;0.01;XAUUSD;2178.31;0.01;2024.03.26 04:42:33;2169.48;-0.08;-0.33;-8.83
2024.03.22 12:52:04;Buy;0.01;USDJPY;151.639;0.01;2024.03.26 00:40:00;151.41;-0.08;0.16;-1.51
2024.03.25 05:39:58;Buy;0.01;XAUUSD;2178.42;0.01;2024.03.25 07:36:38;2169.74;-0.08;;-8.68
2024.03.21 18:27:10;Buy;0.01;USDJPY;151.657;0.01;2024.03.25 06:00:03;151.136;-0.08;0.16;-3.45
2024.03.22 06:29:12;Sell;0.01;GBPJPY;191.475;0.01;2024.03.25 04:00:03;190.573;-0.08;-0.24;5.96
2024.03.21 11:01:43;Buy;0.01;GBPJPY;193.381;0.01;2024.03.22 05:27:04;191.731;-0.08;0.11;-10.88
2024.03.21 11:05:53;Buy;0.01;GBPJPY;193.448;0.01;2024.03.21 15:00:20;192.346;-0.08;;-7.29
2024.03.20 17:01:46;Buy;0.01;XAUUSD;2159.92;0.01;2024.03.21 01:16:12;2201.6;-0.08;-0.99;41.68
2024.03.19 06:09:50;Buy;0.01;GBPJPY;190.075;0.01;2024.03.20 23:06:09;193.342;-0.08;0.11;21.6
2024.03.20 15:43:05;Sell;0.01;XAUUSD;2150.63;0.01;2024.03.20 21:03:32;2170.15;-0.08;;-19.52
2024.03.18 03:41:01;Buy;0.01;USDJPY;149.148;0.01;2024.03.20 06:30:03;151.267;-0.08;0.16;14.01
2024.03.19 06:10:02;Buy;0.01;GBPJPY;190.084;0.01;2024.03.19 19:42:33;191.976;-0.08;;12.54
2024.03.19 03:30:22;Buy;0.01;USDJPY;149.191;0.01;2024.03.19 19:36:17;150.856;-0.08;;11.04
2024.03.19 11:21:29;Sell;0.01;XAUUSD;2147.39;0.01;2024.03.19 15:05:40;2157.01;-0.08;;-9.62
2024.03.15 10:50:25;Buy;0.01;USDJPY;148.524;0.01;2024.03.19 13:30:03;150.548;-0.08;0.16;13.44
2024.03.18 03:53:03;Buy;0.01;GBPJPY;189.992;0.01;2024.03.19 02:30:03;189.784;-0.08;0.11;-1.3900000000000001
2024.03.14 15:32:09;Buy;0.01;USDJPY;147.954;0.01;2024.03.18 18:30:03;149.204;-0.08;0.16;8.38
2024.03.15 15:43:46;Sell;0.01;XAUUSD;2158.63;0.01;2024.03.18 13:54:23;2158.44;-0.08;0.21;0.19
2024.03.15 16:30:10;Sell;0.01;XAUUSD;2157.4;0.01;2024.03.18 13:33:37;2157.25;-0.08;0.21;0.15
2024.03.15 04:20:05;Buy;0.01;XAUJPY;321411;0.01;2024.03.18 13:00:03;321612;-0.08;-0.03;1.35
2024.03.15 10:30:42;Buy;0.01;GBPJPY;189.145;0.01;2024.03.18 09:30:03;189.904;-0.08;0.11;5.09
2024.03.13 20:12:41;Buy;0.01;XAUJPY;321259;0.01;2024.03.18 08:00:03;320236;-0.08;-0.14;-6.86
2024.03.14 10:24:34;Buy;0.01;GBPJPY;189.376;0.01;2024.03.18 06:00:03;189.709;-0.08;0.22;2.24
2024.03.15 07:32:35;Sell;0.01;EURJPY;161.295;0.01;2024.03.15 16:35:47;162.17;-0.08;;-5.87
2024.03.14 05:38:44;Buy;0.01;USDJPY;147.816;0.01;2024.03.15 16:00:03;148.804;-0.08;0.08;6.64
2024.03.14 18:41:17;Sell;0.01;XAUUSD;2153.63;0.01;2024.03.15 16:00:02;2161.43;-0.08;0.21;-7.8
2024.03.13 12:27:14;Buy;0.01;USDJPY;147.915;0.01;2024.03.15 15:00:03;148.651;-0.08;0.33;4.95
2024.03.14 14:01:02;Sell;0.01;EURJPY;161.596;0.01;2024.03.15 14:00:03;162.038;-0.08;-0.15;-2.9699999999999998
2024.03.14 18:41:17;Sell;0.01;XAUUSD;2153.63;0.01;2024.03.15 04:18:49;2165.21;-0.08;0.21;-11.58
2024.03.13 20:13:45;Buy;0.01;XAUJPY;321279;0.01;2024.03.14 18:41:34;319322;-0.08;-0.08;-13.2
2024.03.14 16:21:33;Sell;0.01;USDJPY;147.519;0.01;2024.03.14 18:00:02;148.119;-0.08;;-4.05
2024.03.14 12:44:45;Buy;0.01;GBPJPY;189.524;0.01;2024.03.14 16:21:34;188.697;-0.08;;-5.61
2024.03.13 09:38:44;Buy;0.01;GBPJPY;188.949;0.01;2024.03.14 08:30:02;189.204;-0.08;0.33;1.72
2024.03.12 05:04:44;Buy;0.01;USDJPY;147.024;0.01;2024.03.14 08:00:02;147.926;-0.08;0.33;6.1
2024.03.11 10:20:08;Buy;0.01;XAUJPY;320383;0.01;2024.03.12 19:00:02;319477;-0.08;-0.03;-6.13
2024.03.11 10:38:44;Sell;0.01;EURJPY;160.657;0.01;2024.03.12 10:30:02;161.158;-0.08;-0.15;-3.4
2024.03.11 10:38:44;Sell;0.01;EURJPY;160.657;0.01;2024.03.12 10:00:03;161.237;-0.08;-0.15;-3.93
2024.03.11 11:50:03;Sell;0.01;GBPJPY;188.324;0.01;2024.03.12 08:37:09;189.116;-0.08;-0.24;-5.37
2024.03.11 11:54:02;Sell;0.01;GBPJPY;188.229;0.01;2024.03.12 08:00:02;188.952;-0.08;-0.24;-4.91
2024.03.08 15:32:12;Buy;0.01;XAUJPY;320368;0.01;2024.03.12 01:30:02;320969;-0.08;-0.06;4.09
2024.03.08 09:21:48;Buy;0.01;XAUJPY;319894;0.01;2024.03.11 18:00:02;320742;-0.08;-0.03;5.77
2024.03.08 11:16:28;Sell;0.01;USDJPY;147.517;0.01;2024.03.11 12:00:03;146.719;-0.08;-0.18;5.44
2024.03.08 11:47:00;Sell;0.01;EURJPY;160.664;0.01;2024.03.11 12:00:03;160.582;-0.08;-0.15;0.56
2024.03.08 11:47:00;Sell;0.01;EURJPY;160.665;0.01;2024.03.11 11:30:02;160.682;-0.08;-0.15;-0.12
