Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2024.03.08 01:58:01;Buy;0.01;XAUUSD;2161.34;0.01;2024.03.08 15:30:04;2159.19;-0.08;;-2.15
2024.03.07 06:02:29;Buy;0.01;XAUJPY;320397;0.01;2024.03.08 15:00:03;318886;-0.08;-0.03;-10.26
2024.03.07 10:00:04;Sell;0.01;USDJPY;147.938;0.01;2024.03.08 10:00:03;147.892;-0.08;-0.18;0.31
2024.03.06 16:34:20;Buy;0.01;XAUJPY;320353;0.01;2024.03.08 02:30:03;319411;-0.08;-0.11;-6.38
2024.03.07 06:15:44;Sell;0.01;GBPJPY;189.143;0.01;2024.03.07 17:39:13;189.382;-0.08;;-1.6099999999999999
2024.03.07 06:20:49;Sell;0.01;GBPJPY;189.091;0.01;2024.03.07 16:49:09;189.073;-0.08;;0.12
2024.03.07 02:32:49;Sell;0.01;EURJPY;162.421;0.01;2024.03.07 09:46:11;161.283;-0.08;;7.6899999999999995
2024.03.06 09:07:25;Sell;0.01;USDJPY;149.702;0.01;2024.03.07 08:00:03;148.628;-0.08;-0.52;7.23
2024.03.05 22:26:16;Sell;0.01;EURJPY;162.64;0.01;2024.03.06 22:00:03;162.743;-0.08;-0.15;-0.69
2024.03.06 14:30:24;Buy;0.01;XAUUSD;2133.85;0.01;2024.03.06 17:04:50;2133.83;-0.08;;-0.02
2024.03.05 10:21:32;Buy;0.01;USDJPY;150.468;0.01;2024.03.06 09:07:28;149.657;-0.08;0.08;-5.42
2024.03.04 06:55:20;Buy;0.01;GBPJPY;190.271;0.01;2024.03.06 02:00:04;190.607;-0.08;0.22;2.24
2024.03.05 17:00:00;Sell;0.01;USDJPY;149.959;0.01;2024.03.05 19:00:03;150.131;-0.08;;-1.15
2024.03.04 15:21:42;Buy;0.01;USDJPY;150.566;0.01;2024.03.05 17:00:27;149.783;-0.08;0.08;-5.23
2024.03.04 06:55:40;Buy;0.01;GBPJPY;190.289;0.01;2024.03.05 05:30:03;190.919;-0.08;0.11;4.19
2024.03.01 04:02:17;Buy;0.01;GBPJPY;189.99;0.01;2024.03.04 03:00:03;189.951;-0.08;0.11;-0.26
2024.03.01 12:08:47;Buy;0.01;XAUUSD;2047.8;0.01;2024.03.01 16:45:04;2046.99;-0.08;;-0.81
2024.02.29 15:31:23;Buy;0.01;XAUUSD;2037.73;0.01;2024.03.01 12:30:03;2050.5;-0.08;-0.33;12.77
2024.02.29 15:31:23;Buy;0.01;XAUUSD;2037.73;0.01;2024.03.01 12:00:04;2046.34;-0.08;-0.33;8.61
2024.02.29 03:50:50;Sell;0.01;GBPJPY;190.272;0.01;2024.03.01 04:00:04;189.969;-0.08;-0.24;2.02
2024.02.29 09:00:14;Sell;0.01;GBPJPY;189.599;0.01;2024.03.01 03:03:41;189.844;-0.08;-0.24;-1.63
2024.02.29 06:21:08;Sell;0.01;USDJPY;149.713;0.01;2024.03.01 02:19:01;150.283;-0.08;-0.17;-3.79
2024.02.29 03:50:40;Sell;0.01;EURJPY;162.803;0.01;2024.02.29 17:25:42;161.93;-0.08;;5.85
2024.02.28 11:37:00;Sell;0.01;GBPJPY;190.425;0.01;2024.02.29 12:00:04;189.763;-0.08;-0.71;4.42
2024.02.28 11:37:38;Sell;0.01;GBPJPY;190.367;0.01;2024.02.29 08:00:04;189.885;-0.08;-0.71;3.22
2024.02.28 10:55:00;Sell;0.01;XAUUSD;2026.86;0.01;2024.02.29 08:00:03;2035.77;-0.08;0.62;-8.91
2024.02.29 04:01:12;Sell;0.02;USDJPY;150.167;0.02;2024.02.29 06:00:03;149.817;-0.14;;4.67
2024.02.28 15:31:45;Buy;0.01;XAUJPY;306390;0.01;2024.02.29 04:18:26;305405;-0.08;-0.08;-6.57
2024.02.28 09:25:15;Buy;0.01;USDJPY;150.711;0.01;2024.02.29 04:06:45;150.123;-0.08;0.25;-3.92
2024.02.28 17:00:01;Buy;0.01;USDJPY;150.819;0.01;2024.02.29 03:41:50;150.306;-0.08;0.25;-3.41
2024.02.28 08:52:53;Sell;0.01;XAUUSD;2028.71;0.01;2024.02.28 15:31:45;2034.36;-0.08;;-5.65
2024.02.26 12:00:42;Buy;0.01;GBPJPY;191.044;0.01;2024.02.28 08:00:04;190.653;-0.08;0.22;-2.6
2024.02.27 10:30:56;Buy;0.01;XAUUSD;2037.93;0.01;2024.02.28 08:00:03;2030.9;-0.08;-0.33;-7.03
2024.02.23 14:35:10;Buy;0.01;XAUJPY;305041;0.01;2024.02.28 02:00:03;305540;-0.08;-0.09;3.32
2024.02.27 09:38:47;Buy;0.01;XAUUSD;2036.25;0.01;2024.02.27 19:14:02;2031.17;-0.08;;-5.08
2024.02.26 10:50:11;Buy;0.01;USDJPY;150.545;0.01;2024.02.27 15:30:25;150.086;-0.08;0.08;-3.06
2024.02.27 09:55:14;Sell;0.02;USDJPY;150.334;0.02;2024.02.27 11:30:03;150.214;-0.14;;1.6
2024.02.26 12:09:09;Buy;0.01;GBPJPY;191.092;0.01;2024.02.27 10:54:10;190.556;-0.08;0.11;-3.57
2024.02.23 08:01:22;Buy;0.01;USDJPY;150.634;0.01;2024.02.27 10:48:14;150.12;-0.08;0.16;-3.42
2024.02.26 13:56:26;Buy;0.01;USDJPY;150.695;0.01;2024.02.27 10:43:27;150.152;-0.08;0.08;-3.62
2024.02.23 13:01:22;Buy;0.01;XAUJPY;304999;0.01;2024.02.26 22:00:03;306015;-0.08;-0.03;6.74
2024.02.22 15:18:50;Buy;0.01;USDJPY;150.437;0.01;2024.02.26 18:00:03;150.746;-0.08;0.16;2.05
2024.02.23 14:35:16;Buy;0.01;XAUUSD;2026.88;0.01;2024.02.26 11:30:03;2033.1;-0.08;-0.33;6.22
2024.02.23 18:24:49;Sell;0.01;EURJPY;162.705;0.01;2024.02.26 11:20:22;163.247;-0.08;-0.15;-3.6
2024.02.23 18:24:49;Sell;0.01;EURJPY;162.705;0.01;2024.02.26 11:16:30;163.206;-0.08;-0.15;-3.33
2024.02.23 06:39:50;Buy;0.01;GBPJPY;190.627;0.01;2024.02.26 05:30:03;190.483;-0.08;0.11;-0.96
2024.02.26 00:02:12;Sell;0.02;USDJPY;150.297;0.02;2024.02.26 02:00:03;150.491;-0.14;;-2.58
2024.02.21 18:17:56;Buy;0.01;GBPJPY;189.639;0.01;2024.02.23 14:00:03;191.035;-0.08;0.43;9.27
2024.02.22 15:30:03;Sell;0.01;XAUUSD;2024.25;0.01;2024.02.23 13:56:11;2024.06;-0.08;0.21;0.19
2024.02.22 16:43:11;Sell;0.01;XAUUSD;2021.95;0.01;2024.02.23 12:45:36;2021.79;-0.08;0.21;0.16
2024.02.22 02:36:25;Buy;0.01;XAUJPY;304821;0.01;2024.02.23 11:30:04;304162;-0.08;-0.03;-4.37
2024.02.21 08:47:07;Buy;0.01;USDJPY;150.072;0.01;2024.02.23 11:30:04;150.759;-0.08;0.33;4.5600000000000005
2024.02.22 09:33:56;Buy;0.01;XAUUSD;2030.99;0.01;2024.02.23 06:00:13;2025.76;-0.08;-0.33;-5.23
2024.02.21 19:15:05;Buy;0.01;USDJPY;150.339;0.01;2024.02.23 06:00:03;150.484;-0.08;0.33;0.96
2024.02.21 11:27:11;Buy;0.01;XAUJPY;304542;0.01;2024.02.22 20:00:03;304705;-0.08;-0.08;1.08
2024.02.22 09:38:10;Buy;0.01;XAUUSD;2031.02;0.01;2024.02.22 15:20:38;2025.45;-0.08;;-5.57
2024.02.21 10:09:22;Buy;0.01;GBPJPY;189.666;0.01;2024.02.22 09:00:03;190.018;-0.08;0.32;2.34
2024.02.20 11:17:01;Buy;0.01;GBPJPY;189.394;0.01;2024.02.22 06:00:03;190.097;-0.08;0.43;4.67
2024.02.20 22:27:36;Buy;0.01;GBPJPY;189.401;0.01;2024.02.21 21:00:03;189.709;-0.08;0.11;2.05
2024.02.21 11:03:15;Sell;0.01;EURJPY;162.055;0.01;2024.02.21 18:34:03;162.546;-0.08;;-3.27
2024.02.20 07:33:18;Buy;0.01;USDJPY;150.432;0.01;2024.02.21 18:00:04;150.251;-0.08;0.08;-1.2
2024.02.19 04:37:10;Buy;0.01;XAUJPY;303137;0.01;2024.02.21 18:00:04;304243;-0.08;-0.06;7.36
2024.02.21 05:27:22;Buy;0.01;XAUUSD;2030.15;0.01;2024.02.21 17:58:50;2024.36;-0.08;;-5.79
2024.02.20 04:09:20;Buy;0.01;XAUJPY;303297;0.01;2024.02.21 13:00:03;304628;-0.08;-0.03;8.87
2024.02.20 08:54:30;Buy;0.01;XAUUSD;2020.96;0.01;2024.02.21 06:00:03;2030.57;-0.08;-0.33;9.61
2024.02.20 09:22:10;Buy;0.01;XAUUSD;2022.35;0.01;2024.02.21 06:00:03;2030.57;-0.08;-0.33;8.22
2024.02.20 16:19:07;Sell;0.01;USDJPY;149.91;0.01;2024.02.20 18:00:03;149.794;-0.08;;0.77
2024.02.16 03:08:06;Buy;0.01;USDJPY;150.242;0.01;2024.02.20 06:00:03;150.322;-0.08;0.16;0.53
2024.02.16 17:36:28;Buy;0.01;XAUUSD;2007.41;0.01;2024.02.19 14:30:03;2018.52;-0.08;-0.33;11.11
2024.02.16 17:36:28;Buy;0.01;XAUUSD;2007.39;0.01;2024.02.19 14:00:04;2018.54;-0.08;-0.33;11.15
2024.02.15 15:30:08;Buy;0.01;XAUJPY;300269;0.01;2024.02.19 01:30:03;302046;-0.08;-0.06;11.84
2024.02.15 09:00:01;Sell;0.01;GBPJPY;188.428;0.01;2024.02.16 06:00:03;189.117;-0.08;-0.24;-4.58
2024.02.15 03:55:27;Sell;0.01;EURJPY;161.09;0.01;2024.02.16 02:00:03;161.54;-0.08;-0.15;-3
2024.02.13 15:30:03;Buy;0.01;USDJPY;149.936;0.01;2024.02.15 11:40:39;149.955;-0.08;0.33;0.13
2024.02.13 05:06:24;Buy;0.01;USDJPY;149.492;0.01;2024.02.15 08:00:03;150.187;-0.08;0.33;4.63
2024.02.14 19:38:21;Sell;0.01;USDJPY;150.428;0.01;2024.02.14 21:30:03;150.524;-0.08;;-0.64
2024.02.13 07:08:28;Buy;0.01;GBPJPY;188.654;0.01;2024.02.14 06:00:03;189.643;-0.08;0.11;6.57
2024.02.13 02:30:06;Buy;0.01;GBPJPY;188.558;0.01;2024.02.14 01:30:03;189.692;-0.08;0.11;7.53
2024.02.12 17:02:10;Buy;0.01;USDJPY;149.353;0.01;2024.02.13 21:10:07;150.849;-0.08;0.08;9.92
2024.02.12 17:43:01;Buy;0.01;GBPJPY;188.561;0.01;2024.02.13 16:30:02;189.525;-0.08;0.11;6.41
2024.02.13 07:29:28;Buy;0.01;XAUUSD;2020.34;0.01;2024.02.13 15:30:22;2020.4;-0.08;;0.06
2024.02.12 16:21:04;Sell;0.01;XAUUSD;2015.66;0.01;2024.02.13 13:30:02;2028.97;-0.08;0.21;-13.31
2024.02.09 16:43:39;Buy;0.01;GBPJPY;188.722;0.01;2024.02.13 12:00:02;189.306;-0.08;0.22;3.9
2024.02.12 16:21:04;Sell;0.01;XAUUSD;2015.66;0.01;2024.02.13 09:05:46;2024.65;-0.08;0.21;-8.99
2024.02.12 15:14:03;Buy;0.01;XAUUSD;2026.66;0.01;2024.02.12 15:50:26;2019.61;-0.08;;-7.05
2024.02.09 17:30:05;Buy;0.01;GBPJPY;188.725;0.01;2024.02.12 14:08:11;187.915;-0.08;0.11;-5.44
2024.02.08 10:09:38;Buy;0.01;USDJPY;148.76;0.01;2024.02.09 22:00:03;149.356;-0.08;0.08;3.99
2024.02.09 15:32:51;Buy;0.01;XAUUSD;2034.64;0.01;2024.02.09 15:42:27;2027.48;-0.08;;-7.16
2024.01.31 16:46:21;Sell;0.01;EURJPY;159.696;0.01;2024.01.31 19:58:08;158.795;-0.08;;6.16
2024.01.31 16:50:11;Sell;0.01;GBPJPY;186.842;0.01;2024.01.31 16:50:11;186.853;-0.08;;-0.08
2024.01.31 16:47:03;Sell;0.01;USDJPY;146.768;0.01;2024.01.31 16:47:03;146.768;-0.08;;0
2024.01.31 08:19:23;Buy;0.01;USDJPY;147.853;0.01;2024.01.31 08:19:24;147.852;-0.08;;-0.01
2024.01.31 02:05:53;Sell;0.01;USDJPY;147.195;0.01;2024.01.31 02:05:54;147.196;-0.08;;-0.01
2024.01.30 02:46:51;Sell;0.01;USDJPY;147.195;0.01;2024.01.30 02:46:52;147.196;-0.08;;-0.01
2024.01.29 15:46:01;Buy;0.01;XAUJPY;301187;0.01;2024.01.29 15:46:01;301153;-0.08;;-0.23
2024.01.26 16:51:09;Buy;0.01;USDJPY;147.937;0.01;2024.01.26 16:51:10;147.938;-0.08;;0.01
2024.01.25 15:55:32;Sell;0.01;EURJPY;160.181;0.01;2024.01.26 14:00:00;160.636;-0.08;-0.15;-3.08
2024.01.25 15:30:03;Buy;0.01;USDJPY;147.91;0.01;2024.01.25 15:30:04;147.907;-0.08;;-0.02
2024.01.25 15:30:03;Buy;0.01;USDJPY;147.91;0.01;2024.01.25 15:30:04;147.907;-0.08;;-0.02
2024.01.24 12:07:59;Sell;0.01;EURJPY;160.814;0.01;2024.01.25 12:00:04;160.877;-0.08;-0.45;-0.43
2024.01.24 15:04:17;Sell;0.01;USDJPY;147.125;0.01;2024.01.24 15:04:17;147.125;-0.08;;0
2024.01.24 14:34:47;Sell;0.01;GBPJPY;187.532;0.01;2024.01.24 14:34:47;187.54;-0.08;;-0.05
2024.01.24 10:20:07;Sell;0.01;USDJPY;147.585;0.01;2024.01.24 10:20:07;147.588;-0.08;;-0.02
2024.01.23 08:47:45;Sell;0.01;EURJPY;160.823;0.01;2024.01.24 08:00:03;160.629;-0.08;-0.15;1.31
2024.01.23 16:53:06;Buy;0.01;USDJPY;148.37;0.01;2024.01.23 16:53:07;148.368;-0.08;;-0.01
2024.01.23 13:27:22;Buy;0.01;USDJPY;148.148;0.01;2024.01.23 13:27:23;148.161;-0.08;;0.09
2024.01.23 08:55:54;Sell;0.01;GBPJPY;187.555;0.01;2024.01.23 08:55:54;187.566;-0.08;;-0.07
2024.01.23 08:40:05;Sell;0.01;USDJPY;147.674;0.01;2024.01.23 08:40:05;147.698;-0.08;;-0.16
2024.01.19 03:19:08;Buy;0.01;USDJPY;148.248;0.01;2024.01.23 05:37:05;148.265;-0.08;0.16;0.11
2024.01.23 04:21:00;Buy;0.01;USDJPY;148.243;0.01;2024.01.23 04:21:00;148.241;-0.08;;-0.01
2024.01.19 17:14:10;Buy;0.01;USDJPY;148.528;0.01;2024.01.23 04:00:01;148.105;-0.08;0.16;-2.86
2024.01.19 03:26:23;Buy;0.01;USDJPY;148.324;0.01;2024.01.22 14:00:01;147.889;-0.08;0.08;-2.94
2024.01.18 22:30:21;Buy;0.01;XAUJPY;299709;0.01;2024.01.22 05:20:07;299725;-0.08;-0.06;0.11
2024.01.18 18:45:39;Buy;0.01;GBPJPY;187.976;0.01;2024.01.22 03:13:06;187.99;-0.08;0.22;0.09
2024.01.17 14:54:11;Buy;0.01;XAUJPY;299623;0.01;2024.01.22 02:00:00;300304;-0.08;-0.14;4.6
2024.01.18 19:17:23;Buy;0.01;GBPJPY;187.997;0.01;2024.01.19 18:00:03;187.801;-0.08;0.11;-1.32
2024.01.16 14:18:38;Buy;0.01;GBPJPY;185.6;0.01;2024.01.18 10:00:01;187.63;-0.08;0.44;13.74
2024.01.17 16:55:52;Sell;0.01;XAUUSD;2013.3;0.01;2024.01.18 08:58:39;2013.12;-0.08;0.62;0.18
2024.01.17 16:55:52;Sell;0.01;XAUUSD;2013.3;0.01;2024.01.18 08:58:39;2013.12;-0.08;0.62;0.18
2024.01.17 14:58:29;Buy;0.01;XAUJPY;299692;0.01;2024.01.17 17:14:40;298133;-0.08;;-10.52
2024.01.16 03:06:44;Buy;0.01;USDJPY;146.098;0.01;2024.01.17 14:00:00;147.676;-0.08;0.08;10.69
2024.01.15 09:07:41;Buy;0.01;USDJPY;145.405;0.01;2024.01.17 12:00:00;147.727;-0.08;0.17;15.72
2024.01.16 15:30:28;Sell;0.01;EURJPY;159.431;0.01;2024.01.17 02:16:42;160.359;-0.08;-0.15;-6.29
2024.01.12 12:54:08;Buy;0.01;XAUJPY;296798;0.01;2024.01.17 02:00:00;298609;-0.08;-0.09;12.3
2024.01.11 15:30:09;Buy;0.01;GBPJPY;185.764;0.01;2024.01.15 10:00:03;185.362;-0.08;0.22;-2.76
2024.01.12 07:57:49;Buy;0.01;XAUUSD;2037.23;0.01;2024.01.15 04:30:03;2054.45;-0.08;-0.33;17.22
2024.01.12 20:22:00;Sell;0.01;USDJPY;144.9;0.01;2024.01.12 22:00:01;144.871;-0.08;;0.2
2024.01.11 22:14:48;Sell;0.01;EURJPY;159.502;0.01;2024.01.12 22:00:01;158.724;-0.08;-0.15;5.37
2024.01.11 15:30:07;Buy;0.01;USDJPY;145.85;0.01;2024.01.12 16:37:24;144.451;-0.08;0.09;-9.68
2024.01.12 05:06:57;Sell;0.01;GBPJPY;185.268;0.01;2024.01.12 15:19:44;185.248;-0.08;;0.14
2024.01.11 20:07:36;Buy;0.01;GBPJPY;185.766;0.01;2024.01.12 14:01:12;184.779;-0.08;0.11;-6.8
2024.01.11 16:35:28;Buy;0.01;XAUUSD;2034.34;0.01;2024.01.12 14:00:01;2045.58;-0.08;-0.33;11.24
2024.01.11 09:27:02;Buy;0.01;XAUUSD;2035.71;0.01;2024.01.12 06:00:00;2033.96;-0.08;-0.33;-1.75
2024.01.10 02:39:59;Buy;0.01;USDJPY;144.654;0.01;2024.01.12 05:30:00;144.978;-0.08;0.35;2.23
2024.01.11 23:28:34;Sell;0.01;USDJPY;145.295;0.01;2024.01.12 01:00:00;145.371;-0.08;-0.18;-0.52
2024.01.10 15:00:18;Buy;0.01;USDJPY;145.306;0.01;2024.01.11 23:27:10;145.326;-0.08;0.26;0.14
2024.01.10 02:39:56;Buy;0.01;GBPJPY;183.873;0.01;2024.01.11 22:00:00;185.673;-0.08;0.33;12.37
2024.01.11 18:23:19;Sell;0.01;XAUUSD;2022.45;0.01;2024.01.11 21:27:47;2022.29;-0.08;;0.16
2024.01.11 18:23:22;Sell;0.01;XAUUSD;2021.76;0.01;2024.01.11 21:15:17;2021.6;-0.08;;0.16
2024.01.11 15:30:03;Buy;0.01;XAUJPY;296833;0.01;2024.01.11 20:53:10;293851;-0.08;;-20.45
2024.01.11 15:23:58;Buy;0.01;XAUUSD;2037.31;0.01;2024.01.11 15:31:07;2027.79;-0.08;;-9.52
2024.01.10 12:04:49;Buy;0.01;XAUUSD;2039.75;0.01;2024.01.11 10:00:05;2033.94;-0.08;-0.99;-5.8100000000000005
2024.01.09 19:04:59;Buy;0.01;GBPJPY;183.64;0.01;2024.01.10 18:00:04;185.459;-0.08;0.11;12.49
2024.01.09 08:42:22;Buy;0.01;XAUJPY;292935;0.01;2024.01.10 17:30:04;295073;-0.08;-0.03;14.68
2024.01.10 10:02:12;Buy;0.01;XAUUSD;2031.89;0.01;2024.01.10 17:04:16;2025.19;-0.08;;-6.7
2024.01.09 15:53:08;Sell;0.01;GBPJPY;182.992;0.01;2024.01.10 13:08:20;184.537;-0.08;-0.25;-10.66
2024.01.08 01:14:49;Buy;0.01;GBPJPY;184.167;0.01;2024.01.09 20:00:03;183.535;-0.08;0.11;-4.38
2024.01.08 05:41:49;Sell;0.01;XAUUSD;2037.69;0.01;2024.01.09 03:00:02;2034.63;-0.08;0.21;3.06
2024.01.08 22:38:10;Sell;0.01;USDJPY;144.165;0.01;2024.01.09 00:40:07;144.249;-0.08;-0.18;-0.58
2024.01.08 05:41:43;Sell;0.01;XAUUSD;2038.77;0.01;2024.01.08 18:00:31;2034.99;-0.08;;3.7800000000000002
2024.01.05 20:43:36;Buy;0.01;XAUUSD;2046.21;0.01;2024.01.08 13:18:41;2018.44;-0.08;-0.33;-27.77
2024.01.04 07:00:53;Buy;0.01;USDJPY;143.627;0.01;2024.01.08 10:00:01;144.408;-0.08;0.18;5.41
2024.01.05 16:28:04;Buy;0.01;XAUUSD;2047.59;0.01;2024.01.05 18:53:46;2047.7;-0.08;;0.11
2024.01.05 03:15:37;Buy;0.01;XAUUSD;2048.03;0.01;2024.01.05 18:48:06;2048.1;-0.08;;0.07
2024.01.05 15:30:33;Sell;0.01;XAUUSD;2029.7;0.01;2024.01.05 17:00:42;2054.7;-0.08;;-25
2024.01.04 07:35:09;Buy;0.01;XAUJPY;293894;0.01;2024.01.05 16:30:02;296979;-0.08;-0.03;21.27
2024.01.05 15:30:33;Sell;0.01;XAUUSD;2029.7;0.01;2024.01.05 16:00:48;2042.3;-0.08;;-12.6
2024.01.03 10:17:31;Buy;0.01;GBPJPY;180.225;0.01;2024.01.05 06:00:02;183.772;-0.08;0.45;24.48
2024.01.04 05:49:53;Buy;0.01;GBPJPY;181.669;0.01;2024.01.05 04:30:02;183.657;-0.08;0.11;13.74
2024.01.05 04:26:55;Balance;;;;;;;;;488.52
2024.01.02 14:15:16;Buy;0.01;USDJPY;141.91;0.01;2024.01.04 15:44:59;144.518;-0.08;0.35;18.05
2024.01.03 13:50:46;Buy;0.01;GBPJPY;180.477;0.01;2024.01.04 11:40:46;182.842;-0.08;0.34;16.45
2024.01.02 10:04:09;Buy;0.01;GBPJPY;180.427;0.01;2024.01.04 06:00:01;181.665;-0.08;0.45;8.64
2024.01.02 22:33:48;Sell;0.01;XAUUSD;2059.19;0.01;2024.01.04 02:00:00;2043.07;-0.08;0.83;16.12
2024.01.02 13:31:29;Buy;0.01;USDJPY;141.783;0.01;2024.01.04 00:40:00;143.16;-0.08;0.35;9.62
2024.01.02 22:33:48;Sell;0.01;XAUUSD;2059.19;0.01;2024.01.03 20:00:00;2033.43;-0.08;0.21;25.76
2023.12.29 11:15:08;Buy;0.01;USDJPY;141.649;0.01;2024.01.03 14:00:00;142.934;-0.08;0.27;8.99
2024.01.02 13:47:17;Sell;0.01;EURJPY;155.573;0.01;2024.01.03 13:30:00;155.97;-0.08;-0.15;-2.7800000000000002
2024.01.02 16:15:49;Sell;0.01;GBPJPY;179.255;0.01;2024.01.02 18:02:54;179.235;-0.08;;0.14
2023.12.29 17:55:21;Sell;0.01;EURJPY;156.048;0.01;2024.01.02 17:30:04;155.309;-0.08;-0.32;5.21
2024.01.02 10:45:19;Buy;0.01;GBPJPY;180.44;0.01;2024.01.02 15:23:59;179.406;-0.08;;-7.28
2024.01.02 07:47:02;Buy;0.01;XAUUSD;2073.22;0.01;2024.01.02 14:03:22;2068.16;-0.08;;-5.06
2023.12.29 14:56:52;Sell;0.01;EURJPY;156.387;0.01;2024.01.02 14:00:04;155.584;-0.08;-0.32;5.66
2024.01.02 00:01:02;Sell;0.01;GBPJPY;179.136;0.01;2024.01.02 10:45:20;180.468;-0.08;;-9.41
2023.12.29 09:19:09;Sell;0.01;EURJPY;156.283;0.01;2024.01.02 08:00:03;155.963;-0.08;-0.32;2.26
2024.01.02 02:48:52;Sell;0.01;USDJPY;141.226;0.01;2024.01.02 04:30:03;141.394;-0.08;;-1.19
2023.12.27 11:07:06;Balance;;;;;;;;;488.64
